,cycle_id,total_harvest(kg),total_seed,survival_rate(%),avg_pond_length,avg_pond_width,avg_pond_depth,long_cycle(day),total_feed(kg),avg_tray_number,avg_feed_remain%,count_fasting,total_mortal,avg_weight_mortal,avg_weight_sample
728,16922,267691.0,347500,77.03,60.0,47.0,1.2,109,7692.0,0.0,0.0,91.0,0.0,0.0,12.241111111111111
729,16938,251177.0,320000,78.49,70.0,50.0,1.2,109,7541.0,2.0,0.0,91.0,0.0,0.0,13.121111111111112
730,16940,233560.0,342500,68.19,60.0,50.0,120.0,109,7463.0,0.0,0.0,91.0,0.0,0.0,13.07
731,16941,240924.0,342500,70.34,60.0,47.0,120.0,109,7523.0,2.0,24.75,91.0,0.0,0.0,12.306666666666665
732,16942,236115.0,347500,67.95,60.0,47.0,120.0,109,7336.0,0.0,0.0,91.0,0.0,0.0,12.555555555555555
733,16947,116128.0,125000,92.9,67.0,60.0,1.0,96,4214.52,2.0,16.5,50.0,0.0,0.0,15.148333333333333
734,16952,161160.0,179220,89.92,102.0,57.0,1.0,118,6901.85,2.0,0.0,98.0,0.0,0.0,15.998947368421053
735,16958,108527.42,380000,28.56,90.0,30.0,2.0,91,3469.0,0.0,0.0,141.0,7701.0,98.22,10.7225
736,16961,72706.68,275000,26.44,80.0,30.0,1.0,131,4533.0,0.0,0.0,112.0,33804.0,136.75,16.373
737,17031,405.0,15000,2.7,38.89,18.0,1.65,103,98.8,0.0,0.0,89.0,0.0,0.0,11.097999999999999
738,17032,42296.0,35100,120.5,28.7,25.0,1.0,100,788.1,0.0,0.0,95.0,0.0,0.0,12.147
739,17033,88535.0,94900,93.29,32.0,25.5,1.0,100,1990.1,0.0,0.0,102.0,0.0,0.0,10.862
740,17034,190930.5,500000,38.19,30.0,30.0,1.5,59,2476.44,0.0,0.0,1.0,0.0,0.0,3.62
741,17042,47451.0,80000,59.31,30.0,22.5,1.2,66,589.6,0.0,0.0,27.0,4519.0,13.26,5.25
742,17043,23821.0,150000,15.88,34.64,34.64,1.7,66,1373.9,0.0,0.0,52.0,166.0,3.0,10.234
743,17044,96667.0708,691488,13.98,47.45,47.42,1.5,76,4459.0,0.0,0.0,0.0,85763.0,102.23,6.234
744,17050,128004.72240000001,446752,28.65,38.73,38.73,1.5,76,3577.0,0.0,0.0,0.0,431324.0,19.38,5.843999999999999
745,17063,52737.9688,1037458,5.08,60.0,60.0,1.5,70,6808.0,0.0,0.0,24.0,0.0,0.0,9.285
746,17065,279348.4914,1145064,24.4,60.0,60.0,1.5,67,6198.0,0.0,0.0,2.0,0.0,0.0,6.42
747,17076,234988.0,319000,73.66,50.0,50.0,1.2,102,6663.0,0.0,0.0,91.0,0.0,0.0,10.433333333333334
748,17112,9800.0,200000,4.9,95.0,28.0,1.5,66,986.0,0.0,0.0,127.0,1452.0,5.5,4.1499999999999995
749,17117,92400.0,170000,54.35,40.0,40.0,1.2,90,1459.4,2.0,7.005586592178771,0.0,20000.0,10.0,4.58
750,17125,15840.0,188000,8.43,35.0,35.0,1.2,75,1971.1,2.0,66.0,39.0,54.0,1.67,5.400000000000001
751,17126,48600.0,180000,27.0,30.0,29.0,1.2,75,1976.46,2.0,66.0,38.0,336.0,1.25,5.05
752,17162,26866.5,37190,72.24,16.0,16.0,1.2,68,361.3,2.0,36.3,0.0,0.0,0.0,5.991428571428571
753,17186,17485.199999999997,84000,20.82,37.67,28.25,1.1,58,428.0,2.0,16.74384236453202,56.0,18002.0,133.42000000000002,6.9799999999999995
754,17187,16893.0,84000,20.11,37.3,29.0,1.1,58,423.0,1.0,31.491935483870968,81.0,12058.0,116.05,6.540000000000001
755,17188,47159.6,132000,35.73,36.2,46.4,1.1,70,812.0,3.0,22.16470588235294,70.0,17222.0,132.36,7.283333333333334
756,17189,31117.5,132000,23.57,49.14,36.85,0.9,58,575.0,2.0,22.020560747663552,58.0,29045.0,117.59,6.44
757,17191,135156.0,125000,108.12,40.82,30.62,1.2,119,3797.54,0.0,0.0,0.0,484.0,22.73,13.226666666666667
758,17192,160954.0,125000,128.76,40.82,30.62,1.25,119,2212.84,0.0,0.0,1.0,0.0,0.0,13.201666666666668
759,17193,82689.0,125000,66.15,40.82,30.62,1.25,119,2338.53,0.0,0.0,0.0,0.0,0.0,14.6
760,17194,129705.5,125000,103.76,40.82,30.62,1.25,119,3388.96,0.0,0.0,0.0,0.0,0.0,12.586666666666668
761,17201,10180.75,200000,5.09,28.0,29.0,1.0,58,636.1,0.0,0.0,59.0,21091.0,17.73,4.38
762,17218,33000.0,50000,66.0,20.0,20.0,1.8,68,225.0,0.0,0.0,61.0,700.0,2.86,4.6
763,17225,156950.0,150000,104.63,53.0,25.0,2.0,93,3084.7,0.0,0.0,3.0,0.0,0.0,11.611666666666666
764,17233,212911.74,400000,53.23,44.72,33.54,1.5,91,3530.006,2.0,14.493243243243244,45.0,20788.0,658.96,10.54625
765,17263,7920.0,30000,26.4,30.0,25.0,75.0,39,29.0,0.0,0.0,39.0,0.0,0.0,4.5
766,17266,77673.87,110000,70.61,36.0,25.0,1.0,101,2225.0,0.0,0.0,1.0,0.0,0.0,13.088
767,17269,62000.0,150000,41.33,36.0,36.0,1.2,64,2144.8,2.0,10.153846153846153,51.0,6430.0,274.68,0.0
768,17277,11141.599999999999,9000,123.8,8.0,7.0,1.0,114,268.45,0.0,0.0,105.0,264.0,189.56,11.333333333333334
769,17278,3127.0,11,28427.27,16.0,20.0,1.0,92,69.13,0.0,0.0,87.0,2651.0,5.0,6.0
770,17306,18232654.9,150000,12155.1,45.0,35.0,2.0,71,1432.0,0.0,0.0,9.0,0.0,0.0,3.425
771,17307,26980.0,160000,16.86,35.0,22.0,1.0,79,1077.0,0.0,0.0,52.0,500.0,2.0,13.8
772,17325,21230.86,99985,21.23,34.33,25.75,1.0,53,452.5,0.0,0.0,0.0,45752.0,120.0,5.21
773,17330,44736.009999999995,107445,41.64,34.91,26.18,1.0,53,458.0,0.0,0.0,0.0,37133.0,119.8,3.9425
774,17339,95346.1,500000,19.07,30.0,30.0,1.5,62,2412.7599999999998,0.0,0.0,0.0,0.0,0.0,3.505
775,17364,14708.07,180000,8.17,40.0,32.5,1.0,85,848.2,0.0,0.0,60.0,16711.0,19.67,16.107999999999997
776,17375,15000.0,70000,21.43,100.0,10.0,1.2,81,38.5,0.0,0.0,82.0,0.0,0.0,10.0
777,17377,108862.79999999999,100000,108.86,40.0,25.0,1.0,80,1328.0,0.0,0.0,4.0,0.0,0.0,9.5
778,17378,46400.0,170000,27.29,51.64,38.73,1.0,52,609.0,0.0,0.0,5.0,8192.0,10.100000000000001,5.0
779,17384,267206.15,627000,42.62,60.0,50.0,1.0,76,4169.0,0.0,0.0,53.0,196542.0,311.03,6.452
780,17385,381442.1,417000,91.47,50.0,40.0,1.2,75,5412.0,0.0,0.0,49.0,0.0,0.0,9.046000000000001
781,17386,15630.6,17000,91.94,15.0,5.0,1.5,75,253.9,0.0,0.0,55.0,0.0,0.0,8.34
782,17388,469462.58999999997,750400,62.56,100.0,100.0,130.0,66,9481.0,2.0,0.0,66.0,0.0,0.0,7.8
783,17401,191375.47,400000,47.84,46.19,34.64,1.5,70,3243.009,0.0,0.0,35.0,33108.0,231.72,6.3
784,17402,356677.56,400000,89.17,44.72,44.72,1.5,82,3434.007,2.0,12.03125,48.0,50084.0,334.85,6.5857142857142845
785,17403,95811.89,250000,38.32,40.0,30.0,1.4,83,1476.0,0.0,0.0,43.0,11961.0,336.81,9.110000000000001
786,17404,167398.26,200000,83.7,38.3,28.72,1.4,83,973.001,0.0,0.0,48.0,4350.0,269.23,11.81
787,17405,166510.7,200000,83.26,40.0,30.0,1.4,83,1629.5,0.0,0.0,87.0,4406.0,153.84,9.46
788,17436,28162.0,96000,29.34,45.81,34.36,1.1,51,374.0,2.0,21.524221453287197,51.0,11730.0,81.92,4.8999999999999995
789,17437,28086.6,96000,29.26,47.1,31.8,0.9,51,372.0,3.0,32.426086956521736,97.0,14944.0,66.22,4.166666666666667
790,17438,31072.3,96000,32.37,46.5,32.6,1.1,51,372.5,3.0,34.60138648180243,51.0,9174.0,54.23,3.8333333333333335
791,17439,30174.2,96000,31.43,48.5,33.0,1.1,51,370.5,2.0,31.666080843585238,51.0,7908.0,56.21,4.266666666666667
792,17449,463341.14,380000,121.93,33.0,32.0,1.8,97,10168.3,0.0,0.0,2.0,0.0,0.0,8.896
793,17450,270870.92,380260,71.23,33.0,32.0,1.8,76,6759.0,0.0,0.0,1.0,0.0,0.0,6.7925
794,17451,369987.342,380260,97.3,33.0,32.0,1.8,80,7006.0,0.0,0.0,1.0,0.0,0.0,6.7225
795,17452,364783.968,276000,132.17,33.0,32.0,1.8,97,5722.4,0.0,0.0,1.0,0.0,0.0,9.198
796,17453,267340.5,276000,96.86,33.0,32.0,1.8,97,5713.4,0.0,0.0,1.0,0.0,0.0,9.453999999999999
797,17468,20000.0,125000,16.0,35.0,40.0,2.0,52,177.6,0.0,0.0,83.0,500.0,4.0,4.0
798,17475,55900.0,150000,37.27,36.51,27.39,1.4,64,893.05,0.0,0.0,54.0,1328.0,12.04,6.0
799,17532,136189.9,300000,45.4,70.71,70.71,1.5,125,9638.0,0.0,0.0,3.0,0.0,0.0,10.168181818181818
800,17537,17510.0,100000,17.51,36.0,27.0,1.2,71,729.5,0.0,0.0,18.0,1332.0,3.0,6.5
801,17563,90350.0,300000,30.12,70.71,70.71,1.5,150,13446.5,0.0,0.0,2.0,0.0,0.0,12.571851851851852
802,17574,321244.83999999997,280000,114.73,35.0,35.0,1.35,131,8710.8,0.0,0.0,2.0,0.0,0.0,20.736470588235292
803,17575,233459.5,233869,99.82,40.0,30.0,1.0,80,2830.0,0.0,0.0,85.0,3086.0,26.64,7.376666666666668
804,17589,86232.0,86342,99.87,28.28,21.21,1.0,78,1480.0,0.0,0.0,79.0,194.0,39.22,9.498571428571429
805,17609,372792.24000000005,400000,93.2,44.72,44.72,1.5,76,3781.006,2.0,7.791666666666667,59.0,69823.0,222.81,4.821428571428571
806,17624,81967.85999999999,102609,79.88,40.0,40.0,1.0,68,1777.3,2.0,5.325949367088608,38.0,1146.0,69.75,9.34
807,17625,55572.299999999996,81561,68.14,40.0,40.0,1.0,57,1087.3,2.0,3.9545454545454546,39.0,6413.0,62.07,6.7
808,17626,39581.87,84192,47.01,40.0,40.0,1.0,51,779.7,2.0,19.73015873015873,87.0,4901.0,75.27,7.3
809,17627,69099.28000000001,110502,62.53,40.0,40.0,1.0,51,1004.8,2.0,3.265625,43.0,6518.0,60.33,6.7749999999999995
810,17628,14594.829999999998,300000,4.86,70.71,70.71,1.5,135,10451.0,0.0,0.0,0.0,0.0,0.0,8.674999999999999
811,17631,73224.8,300000,24.41,70.71,70.71,1.5,136,10790.0,0.0,0.0,12.0,0.0,0.0,9.315
812,17632,121491.40000000001,300000,40.5,70.71,70.71,1.5,116,7765.0,0.0,0.0,1.0,0.0,0.0,9.065000000000001
813,17633,97573.2,300000,32.52,70.71,70.71,1.5,121,8934.0,0.0,0.0,0.0,0.0,0.0,8.480500000000001
814,17634,112216.09999999999,300000,37.41,70.71,70.71,1.5,115,8397.0,0.0,0.0,1.0,0.0,0.0,8.624285714285714
815,17636,146170.0,300000,48.72,70.71,70.71,1.5,122,9125.0,0.0,0.0,1.0,0.0,0.0,10.264583333333333
816,17637,59388.00000000001,300000,19.8,70.71,70.71,1.5,125,9286.5,0.0,0.0,0.0,0.0,0.0,8.942173913043478
817,17638,53865.0,300000,17.95,70.71,70.71,1.5,131,9604.0,0.0,0.0,0.0,0.0,0.0,7.454782608695653
818,17639,162135.6,250000,64.85,70.71,70.71,1.5,110,8441.0,0.0,0.0,2.0,0.0,0.0,8.992105263157896
819,17640,44870.4,250000,17.95,70.71,70.71,1.5,141,10015.3,0.0,0.0,0.0,0.0,0.0,9.663181818181819
820,17686,133997.82,150000,89.33,46.0,35.0,1.7,107,4351.0,0.0,0.0,5.0,0.0,0.0,7.4239999999999995
821,17687,8000.0,150000,5.33,45.0,45.0,2.0,68,649.0,0.0,0.0,13.0,0.0,0.0,3.972
822,17693,160523.30000000002,250000,64.21,70.71,70.71,1.5,132,11038.5,0.0,0.0,1.0,0.0,0.0,11.049565217391304
823,17696,176167.5,250000,70.47,70.71,70.71,1.5,134,10329.0,0.0,0.0,16.0,0.0,0.0,10.608333333333333
824,17704,39438.5,25000,157.75,10.71,8.03,1.0,104,831.1,0.0,0.0,5.0,0.0,0.0,10.432857142857143
825,17706,96397.0,100000,96.4,25.82,19.36,1.0,104,2056.75,0.0,0.0,7.0,0.0,0.0,12.743333333333332
826,17717,267006.72,235000,113.62,41.63,31.22,1.4,70,2013.0,0.0,0.0,49.0,637.0,47.84,7.95
827,17718,352663.2,235000,150.07,41.63,31.22,1.4,69,1621.0,0.0,0.0,49.0,26403.0,183.29,5.45
828,17719,173958.82,235000,74.03,43.2,32.4,1.4,69,1542.5,0.0,0.0,48.0,23624.0,250.97,6.7
829,17720,385052.94,400000,96.26,44.78,44.78,1.5,70,3465.005,2.0,4.714285714285714,64.0,56000.0,177.35,4.968333333333333
830,17721,329384.5,250000,131.75,44.72,44.72,1.5,74,3492.005,0.0,0.0,79.0,19131.0,176.21,5.195
831,17726,263542.84380000003,317200,83.08,50.0,56.0,1.5,91,5888.0,1.0,5.185714285714286,24.0,3598.0,399.03,10.540909090909091
832,17727,417013.6657,408400,102.11,68.0,52.0,1.5,98,8033.0,1.0,4.714285714285714,1.0,2530.0,449.04,8.903
833,17728,454766.20580000005,449240,101.23,58.0,64.0,1.5,97,8370.0,1.0,6.5131578947368425,59.0,2796.0,515.13,8.094
834,17729,290310.858,347140,83.63,51.0,57.0,1.5,96,6715.0,1.0,5.72,4.0,4870.0,475.15,9.113
835,17730,347510.06639999995,387980,89.57,56.0,58.0,1.5,98,7624.0,1.0,5.571428571428571,75.0,2398.0,448.77,8.897
836,17732,188196.0731,198250,94.93,60.0,27.0,1.5,92,3678.0,1.0,5.112676056338028,2.0,4100.0,450.94,8.734
837,17733,319811.6121,326720,97.89,45.0,59.0,1.5,92,6278.0,1.0,6.042253521126761,0.0,2700.0,405.6,9.122
838,17734,310375.78160000005,376675,82.4,60.0,54.0,1.5,91,6843.0,1.0,5.185714285714286,0.0,7000.0,471.43,9.992
839,17735,149231.8114,158600,94.09,40.0,34.0,1.5,94,3449.0,1.0,4.52054794520548,2.0,1238.0,386.3,9.657
840,17736,228295.3294,277550,82.25,48.0,48.0,1.5,97,5366.0,1.0,6.0,0.0,5822.0,534.62,9.716363636363637
841,17738,349258.15080000006,356850,97.87,55.0,55.0,1.5,92,6635.0,1.0,6.971830985915493,5.0,2833.0,376.29,9.218
842,17739,167550.4618,178425,93.91,54.0,27.0,1.5,97,3711.0,1.0,4.342105263157895,2.0,1700.0,446.87,9.472
843,17740,321343.6024,348646,92.17,56.0,57.0,1.5,96,7214.0,1.0,4.972602739726027,3.0,3861.0,382.56,9.588
844,17741,238093.67930000002,307975,77.31,55.0,52.0,1.5,90,5715.0,1.0,5.91044776119403,18.0,3788.0,350.15,10.249
845,17742,250549.309,289302,86.6,45.0,59.0,1.5,94,5467.0,1.0,5.577464788732394,42.0,2808.0,422.77,9.091
846,17743,117729.48259999999,168275,69.96,54.0,28.0,1.5,72,2328.0,1.0,5.387755102040816,78.0,11766.0,120.2,7.131428571428572
847,17744,257170.6177,326392,78.79,60.0,50.0,1.5,96,5921.0,1.0,4.972602739726027,0.0,3641.0,377.85,8.91
848,17745,331555.8415,326392,101.58,51.0,59.0,1.5,94,5943.0,1.0,5.112676056338028,0.0,2832.0,374.72,8.677
849,17746,217560.6103,296720,73.32,53.0,52.0,1.5,96,5840.0,1.0,4.972602739726027,51.0,3708.0,392.09,10.084999999999999
850,17747,215246.5333,281884,76.36,51.0,50.0,1.5,90,5215.0,1.0,6.895522388059701,0.0,3437.0,316.56,10.307
851,17749,272513.285,318974,85.43,50.0,59.0,1.5,91,5909.0,1.0,5.338235294117647,4.0,2842.0,357.7,9.915000000000001
852,17750,185699.0,300000,61.9,75.0,51.0,140.0,116,3808.5,0.0,0.0,0.0,0.0,0.0,8.461
853,17751,295452.63320000004,337456,87.55,53.0,59.0,1.5,98,6549.0,1.0,4.84,1.0,3153.0,414.88,9.771
854,17752,358783.9448,330120,108.68,52.0,59.0,1.5,91,6239.0,1.0,5.823529411764706,0.0,2938.0,350.61,9.895
855,17753,279761.17590000003,322784,86.67,53.0,56.0,1.5,97,6435.0,1.0,3.5675675675675675,0.0,3015.0,428.90000000000003,9.173
856,17814,20752.64,60000,34.59,40.0,20.0,1.0,80,537.44,0.0,0.0,78.0,4205.0,92.76,8.932857142857143
857,17828,3512.5,4000,87.81,3.0,3.0,1.0,66,33.495,0.0,0.0,63.0,0.0,0.0,3.718571428571429
858,17831,45700.0,100000,45.7,100.0,25.0,0.7,52,331.0,0.0,0.0,8.0,0.0,0.0,2.6
859,17832,34500.0,66000,52.27,50.0,50.0,1.0,66,325.0,0.0,0.0,65.0,0.0,0.0,3.9799999999999995
860,17833,36625.0,110000,33.3,59.0,35.0,1.0,43,306.0,0.0,0.0,18.0,0.0,0.0,2.5
861,17834,12000.0,40000,30.0,50.0,40.0,1.0,51,101.8,0.0,0.0,18.0,0.0,0.0,3.7
862,17835,30000.0,70000,42.86,50.0,40.0,1.0,44,177.5,0.0,0.0,43.0,0.0,0.0,1.9
863,17841,30132.0,30000,100.44,16.0,16.0,1.2,55,191.9,0.0,0.0,0.0,0.0,0.0,3.3480000000000003
864,17857,25625.0,100000,25.62,30.0,26.0,2.0,59,504.6,0.0,0.0,30.0,5198.0,7.5,3.5
865,17860,95574.0,100000,95.57,20.0,15.7,1.2,68,1186.0,0.0,0.0,80.0,0.0,0.0,5.736
866,17874,62400.0,139000,44.89,58.0,45.0,1.0,53,359.8,0.0,0.0,53.0,0.0,0.0,1.2
867,17875,27650.0,74000,37.36,58.0,45.0,1.0,56,235.6,0.0,0.0,57.0,0.0,0.0,3.0
868,17879,130952.6,179200,73.08,33.5,22.0,1.2,58,2324.9,0.0,0.0,1.0,2880.0,33.74,6.295
869,17880,191819.35,252672,75.92,32.0,32.0,1.2,58,3055.6,0.0,0.0,1.0,472.0,36.28,6.8149999999999995
870,17881,396371.94999999995,564480,70.22,54.0,43.5,1.2,59,6138.6,0.0,0.0,1.0,6745.0,90.55,7.34
871,17882,287853.9,431872,66.65,53.5,33.5,1.2,58,5562.8,0.0,0.0,2.0,10483.0,95.4,6.975
872,17883,349499.0,550144,63.53,53.0,43.0,1.2,63,6474.0,0.0,0.0,1.0,15682.0,104.5,7.72
873,17884,375179.4,564480,66.46,54.0,43.0,1.2,60,8114.2,0.0,0.0,1.0,15018.0,94.02000000000001,7.485
874,17885,177329.6,267008,66.41,40.0,28.0,1.2,59,4240.1,0.0,0.0,98.0,2828.0,86.24,6.89
875,17945,2112.0,25000,8.45,50.0,40.0,1.0,23,25.5,0.0,0.0,5.0,0.0,0.0,2.85
876,17946,95400.0,100000,95.4,40.0,20.0,2.0,44,573.5,0.0,0.0,26.0,0.0,0.0,3.8
877,18025,275568.0,260000,105.99,32.0,32.0,1.8,81,6795.2,2.0,3.9402985074626864,43.0,5248.0,156.05,14.8
878,18027,81430.0,80000,101.79,30.0,30.0,2.0,84,679.0,2.0,0.17805755395683454,68.0,0.0,0.0,8.856666666666667
879,18028,115526.9,125000,92.42,34.5,29.0,1.0,108,2950.2,0.0,0.0,81.0,0.0,0.0,15.055384615384614
880,18029,109636.0,125000,87.71,34.5,29.0,1.0,108,3281.9,0.0,0.0,75.0,0.0,0.0,17.24846153846154
881,18036,141754.0,200000,70.88,60.0,30.0,1.0,88,3012.98,0.0,0.0,12.0,0.0,0.0,3.6
882,18055,325851.5,536922,60.69,54.0,37.0,1.2,60,3980.0,0.0,0.0,0.0,0.0,0.0,6.5
883,18056,339472.0,538569,63.03,54.0,36.0,1.2,54,6207.0,0.0,0.0,100.0,0.0,0.0,6.3
884,18057,306154.7,512217,59.77,49.5,38.0,1.2,60,4017.0,0.0,0.0,0.0,542535.0,17.86,5.97
885,18058,164745.9,484218,34.02,48.0,38.0,1.2,61,3871.0,0.0,0.0,0.0,1115.0,21.93,7.37
886,18059,242360.2,444690,54.5,47.5,35.0,1.2,61,3305.5,0.0,0.0,0.0,48.0,7.31,7.47
887,18103,37500.0,135000,27.78,34.64,25.98,1.0,54,626.5,0.0,0.0,42.0,205.0,2.44,3.2533333333333334
888,18108,6000.0,135000,4.44,30.0,30.0,1.0,54,261.0,0.0,0.0,27.0,0.0,0.0,4.076666666666667
889,18127,26224.52,116312,22.55,40.0,40.0,1.0,54,493.8,2.0,16.166666666666668,7.0,692.0,35.9,6.975
890,18128,23730.0,123816,19.17,40.0,40.0,1.0,54,570.9,2.0,20.815384615384616,6.0,759.0,47.53,6.824999999999999
891,18129,27179.59,123816,21.95,40.0,40.0,1.0,54,561.5,2.0,12.953271028037383,6.0,396.0,44.36,6.225
892,18130,28508.48,116312,24.51,40.0,40.0,1.0,54,490.6,2.0,7.446902654867257,6.0,1283.0,67.88,6.075
893,18132,2578.6599999999994,112560,2.29,40.0,40.0,1.0,37,129.5,2.0,50.416666666666664,9.0,125.0,2.0,7.5
894,18133,34855.8,112560,30.97,40.0,40.0,1.0,54,521.4,2.0,14.866336633663366,6.0,488.0,55.92,5.65
895,18134,33795.79000000001,116312,29.06,40.0,40.0,1.0,54,535.4,2.0,16.105263157894736,6.0,499.0,50.55,6.275
896,18140,50440.560000000005,150000,33.63,30.0,30.0,1.0,64,1233.0,0.0,0.0,9.0,512.0,14.62,6.3
897,18142,37108.365,175000,21.2,44.71,33.55,1.7,73,1766.5,0.0,0.0,2.0,0.0,0.0,6.26
898,18148,225000.0,500000,45.0,25.0,30.0,1.4,67,6887.0,2.0,4.228494623655914,5.0,6616.0,187.39,16.25
899,18149,412000.0,300000,137.33,40.0,40.0,1.4,77,10846.25,2.0,4.230769230769231,4.0,12356.0,233.96,19.93
900,18166,345600.0,250000,138.24,50.0,52.0,2.0,81,4375.1,2.0,4.617924528301887,13.0,0.0,0.0,0.0
901,18223,76500.0,150000,51.0,40.0,40.0,1.0,80,1316.6,0.0,0.0,23.0,0.0,0.0,4.6
902,18224,99000.0,200000,49.5,80.0,50.0,1.0,46,622.5,0.0,0.0,18.0,0.0,0.0,4.56
903,18230,126653.7675,223520,56.66,41.79,31.34,1.1,103,7058.0,0.0,0.0,87.0,0.0,0.0,15.172857142857142
904,18231,136246.989,177800,76.63,37.24,27.93,1.1,103,6581.1,0.0,0.0,122.0,0.0,0.0,13.812142857142858
905,18232,162281.02,228600,70.99,42.27,31.7,1.1,102,7236.1,0.0,0.0,88.0,0.0,0.0,14.035
906,18233,156184.28600000002,262890,59.41,45.31,33.99,1.1,102,7983.4,0.0,0.0,96.0,0.0,0.0,14.066428571428572
907,18234,171059.277,273050,62.65,40.0,40.0,1.1,102,7876.6,0.0,0.0,87.0,0.0,0.0,13.561428571428573
908,18235,138833.64500000002,177800,78.08,37.24,27.93,1.1,103,6920.9,0.0,0.0,88.0,0.0,0.0,13.775
909,18237,26000.0,80000,32.5,30.0,30.0,1.0,74,964.5,0.0,0.0,9.0,200.0,10.0,11.15
910,18238,25760.0,80000,32.2,30.0,30.0,1.0,61,659.5,0.0,0.0,16.0,0.0,0.0,3.9
911,18241,46760.0,176800,26.45,30.0,28.0,1.4,76,1941.13,0.0,0.0,75.0,78837.0,263.38,7.403333333333333
912,18253,47400.0,250000,18.96,51.0,40.0,1.2,80,3364.0,1.0,2.64,54.0,8915.0,131.97,3.513333333333333
913,18269,342300.0,300000,114.1,32.0,60.0,1.2,72,4700.0,0.0,0.0,0.0,0.0,0.0,5.68
914,18277,184870.4409,290400,63.66,51.85,38.88,1.2,88,3914.07,2.0,20.278625954198475,21.0,225.0,85.53,11.09142857142857
915,18324,24860.0,125000,19.89,30.0,25.0,1.0,51,288.6,0.0,0.0,41.0,28258.0,10.870000000000001,3.06
916,18325,107451.7,125000,85.96,30.0,25.0,1.0,51,568.7,2.0,0.0,43.0,7425.0,10.92,3.215
917,18326,36273.3,100000,36.27,35.59,28.1,1.0,51,395.5,2.0,0.0,44.0,19786.0,15.329999999999998,4.66
918,18337,670.0,30000,2.23,50.0,40.0,1.0,35,23.0,0.0,0.0,15.0,0.0,0.0,2.86
919,18359,102747.0,110000,93.41,30.0,20.0,1.0,94,2282.3,0.0,0.0,98.0,0.0,0.0,11.780000000000001
920,18360,9750.0,15000,65.0,40.0,15.0,1.0,43,37.0,0.0,0.0,41.0,0.0,0.0,4.0
921,18361,191365.4,180000,106.31,40.0,30.0,1.5,97,3596.8,0.0,0.0,37.0,0.0,0.0,8.242
922,18362,46085.0,100,46085.0,36.51,36.51,1.2,85,1205.505,0.0,0.0,43.0,0.0,0.0,8.440000000000001
923,18363,54465.0,100,54465.0,36.51,27.39,1.2,85,1176.003,0.0,0.0,29.0,0.0,0.0,17.325
924,18367,145800.0,250000,58.32,35.0,40.0,2.0,67,3032.8,2.0,5.380434782608695,1.0,6473.0,199.18,7.4
925,18370,340585.0,350000,97.31,40.0,35.0,1.5,54,2016.3,2.0,5.2924528301886795,1.0,1679.0,59.79,5.4
926,18403,166402.0,200000,83.2,40.0,40.0,1.5,88,1311.5,0.0,0.0,43.0,36615.0,335.48,8.214444444444446
927,18404,7800.0,135000,5.78,25.0,30.0,1.5,89,391.5,0.0,0.0,89.0,0.0,0.0,9.65
928,18405,29600.0,135000,21.93,30.0,50.0,1.0,64,1203.0,0.0,0.0,3.0,0.0,0.0,10.5
929,18407,9750.0,135000,7.22,25.0,30.0,1.5,89,626.4,0.0,0.0,78.0,0.0,0.0,15.3
930,18424,165600.0,200000,82.8,40.0,40.0,1.2,80,2413.0,0.0,0.0,3.0,0.0,0.0,10.350000000000001
931,18427,54250.0,80000,67.81,26.5,26.4,1.6,69,410.9,0.0,0.0,19.0,0.0,0.0,6.066666666666666
932,18431,225000.0,500000,45.0,45.0,55.0,1.0,85,4528.8,2.0,6.396739130434782,0.0,19515.0,253.12,9.7
933,18446,216000.0,400000,54.0,40.0,30.0,1.2,74,6976.32,2.0,5.798913043478261,3.0,17452.0,303.77,5.0
934,18447,159000.0,250000,63.6,30.0,30.0,1.4,72,4030.0,2.0,6.0,0.0,10091.0,300.25,15.266666666666666
935,18465,57600.0,180000,32.0,36.06,36.06,1.0,85,2394.3,0.0,0.0,12.0,0.0,0.0,11.78
936,18466,49500.0,180000,27.5,40.0,35.0,1.0,65,1493.3,0.0,0.0,12.0,0.0,0.0,9.125
937,18467,20700.0,147000,14.08,30.0,28.0,1.2,70,835.1,0.0,0.0,19.0,21000.0,3.0,8.05
938,18468,53400.0,250000,21.36,32.0,60.0,1.2,65,1774.6,0.0,0.0,10.0,2000.0,1.0,7.75
939,18473,135720.0,150000,90.48,30.0,29.0,1.4,74,2510.0,0.0,0.0,1.0,0.0,0.0,10.0
940,18483,155826.9,257040,60.62,46.19,34.64,1.1,86,2714.001,0.0,0.0,74.0,0.0,0.0,5.304
941,18484,179806.5,245700,73.18,46.19,34.64,1.0,92,3566.001,0.0,0.0,74.0,0.0,0.0,6.037999999999999
942,18488,166727.8,276150,60.38,46.19,34.64,1.1,77,2696.0,0.0,0.0,55.0,0.0,0.0,5.382
943,18492,1500.0,20000,7.5,30.0,25.0,75.0,50,40.5,1.0,0.0,51.0,0.0,0.0,1.95
944,18513,107100.0,100000,107.1,28.0,24.0,150.0,36,234.8,2.0,0.0,36.0,13035.0,18.5,1.18
945,18514,9000.0,20000,45.0,70.0,30.0,1.5,37,17.5,1.0,0.0,34.0,0.0,0.0,1.18
946,18515,9500.0,15000,63.33,50.0,30.0,1.5,37,18.0,1.0,0.0,37.0,0.0,0.0,1.12
